jean.bertoldo,CTO,6921,,6888,"TV (V463 / 46"")",NEC,38007430NA,358,,,,,SIM,,,,,,"Funcionando, instalada no LOUNGE MESANINO , ELEVADOR",,,
jean.bertoldo,CTO,6921,,6888,"TV (V463 / 46"")",NEC,38007349NA,359,,,,,SIM,,,,,,"Funcionando, instalada no LOUNGE MESANINO PROX.(M18)",,,
jean.bertoldo,CTO,6921,,6888,"TV (V463 / 46"")",NEC,38007497NA,356,,,,,SIM,,,,,,"Funcionando, instalada no LOUNGE MESANINO VVIP",,,
jean.bertoldo,CTO,6921,,6888,"TV (V463 / 46"")",NEC,38007315NA,,,,,,SIM,,,,,,"Funcionando, instalada no LOUNGE MESANINO VVIP",,,
jean.bertoldo,CTO,6921,,6888,"TV (V463 / 46"")",NEC,38007321NA,662,,,,,SIM,,,,,,"Funcionando, instalada no LOUNGE VIP N1 BAR 2",,,
jean.bertoldo,CTO,6921,,6888,"TV (V463 / 46"")",NEC,38007339NA,,,,,,SIM,,,,,,"Funcionando, instalada no LOUNGE VIP N1 PILAR",,,
jean.bertoldo,CTO,6921,,6888,"TV (V463 / 46"")",NEC,38007442NA,272,,,,,SIM,,,,,,"Funcionando, instalada no LOUNGE VIP N1 PILAR",,,
jean.bertoldo,CTO,6921,,6888,"TV (V463 / 46"")",NEC,38007189NA,308,,,,,NÃO,,,,,,TV SEM FUNCIONAMENTO DOS COMANDOS LOUNGE VIP N1 PILAR,,,
jean.bertoldo,CTO,6921,,6888,"TV (V463 / 46"")",NEC,38007338NA,3295,,,,,SIM,,,,,,"Funcionando, instalada no LOUNGE VIP N1 PILAR",,,
jean.bertoldo,CTO,6921,,6888,"TV (V463 / 46"")",NEC,38007313NA,,,,,,SIM,,,,,,"Funcionando, instalada no LOUNGE VIP N1 PILAR",,,
jean.bertoldo,CTO,6921,,6888,"TV (V463 / 46"")",NEC,38007289NA,974,,,,,SIM,,,,,,"Funcionando, instalada no LOUNGE VIP N1 BAR 1",,,
jean.bertoldo,CTO,6921,,6888,"TV (V463 / 46"")",NEC,38007188NA,,,,,,SIM,,,,,,"Funcionando, instalada no LOUNGE VIP N1 PILAR",,,
jean.bertoldo,CTO,6921,,6888,"TV (V463 / 46"")",NEC,38007369NA,3153,,,,,SIM,,,,,,"Funcionando, instalada no LOUNGE VIP VÍDEO WALL",,,
jean.bertoldo,CTO,6921,,6888,"TV (V463 / 46"")",NEC,38007452NA,3202,,,,,SIM,,,,,,"Funcionando, instalada no LOUNGE VIP VÍDEO WALL",,,
jean.bertoldo,CTO,6921,,6888,"TV (V463 / 46"")",NEC,38007476NA,,,,,,SIM,,,,,,"Funcionando, instalada no LOUNGE VIP VÍDEO WALL",,,
jean.bertoldo,CTO,6921,,6888,"TV (V463 / 46"")",NEC,38007284NA,3241,,,,,SIM,,,,,,"Funcionando, instalada no LOUNGE VIP VÍDEO WALL",,,
jean.bertoldo,CTO,6921,,6888,"TV (V463 / 46"")",NEC,38007340NA,3311,,,,,SIM,,,,,,"Funcionando, instalada no LOUNGE VIP VÍDEO WALL",,,
jean.bertoldo,CTO,6921,,6888,"TV (V463 / 46"")",NEC,38007348NA,,,,,,SIM,,,,,,"Funcionando, instalada no LOUNGE VIP VÍDEO WALL",,,
jean.bertoldo,CTO,6921,,6888,"TV (V463 / 46"")",NEC,38007366NA,451,,,,,SIM,,,,,,"Funcionando, instalada no LOUNGE N0 ELEVADOR",,,
jean.bertoldo,CTO,6921,,6888,"TV (V463 / 46"")",NEC,38007447NA,447,,,,,SIM,,,,,,"Funcionando, instalada no LOUNGE N0 ELEVADOR",,,
jean.bertoldo,CTO,6921,,6888,"TV (V463 / 46"")",NEC,38007446NA,450,,,,,SIM,,,,,,"Funcionando, instalada no LOUNGE N0 ZONA MISTA",,,
jean.bertoldo,CTO,6921,,6888,"TV (V463 / 46"")",NEC,38007443NA,,,,,,SIM,,,,,,"Funcionando, instalada no LOUNGE N0 ZONA MISTA",,,
jean.bertoldo,CTO,6921,,6888,"TV (V463 / 46"")",NEC,38007445NA,453,,,,,SIM,,,,,,"Funcionando, instalada no LOUNGE N0 ZONA MISTA",,,
jean.bertoldo,CTO,6921,,6888,"TV (V463 / 46"")",NEC,38007445NA,452,,,,,SIM,,,,,,"Funcionando, instalada no LOUNGE N0 ZONA MISTA",,,
jean.bertoldo,CTO,6921,,6888,"TV (V463 / 46"")",NEC,38007379NA,459,,,,,SIM,,,,,,"Funcionando, instalada no LOUNGE N0 VESTIÁRIO A",,,
jean.bertoldo,CTO,6921,,6888,"TV (V463 / 46"")",NEC,38007443NA,466,,,,,SIM,,,,,,"Funcionando, instalada no LOUNGE N0 DOPIN",,,
jean.bertoldo,CTO,6921,,6888,"TV (V463 / 46"")",NEC,38007644NA,,,,,,SIM,,,,,,"Funcionando, instalada no LOUNGE N0 ARBITRAGEM MASCULINA",,,
jean.bertoldo,CTO,6921,,6888,"TV (V463 / 46"")",NEC,,,,,,,,,,,,,"Funcionando, instalada no LOUNGE N0 ARBITRAGEM FEMIINA",,,
jean.bertoldo,CTO,6921,,6888,"TV (V463 / 46"")",NEC,38007367NA,,,,,,SIM,,,,,,"Funcionando, instalada no LOUNGE N0 VESTIÁRIO A",,,
jean.bertoldo,CTO,6921,,6888,"TV (V463 / 46"")",NEC,38006976NA,,,,,,SIM,,,,,,"Funcionando, instalada no LOUNGE N0 BAR AT",,,
jean.bertoldo,CTO,6921,,6888,"TV (V463 / 46"")",NEC,38007216NA,,,,,,SIM,,,,,,"Funcionando, instalada no LOUNGE N0 ENTRADA AT",,,
jean.bertoldo,CTO,6921,,6888,"TV (V463 / 46"")",NEC,38007441NA,,,,,,SIM,,,,,,"Funcionando, instalada no LOUNGE N0 LOJA AT",,,
jean.bertoldo,CTO,6921,,6888,"TV (V463 / 46"")",NEC,38007477NA,,,,,,SIM,,,,,,"Funcionando, instalada no LOUNGE N0 LOJA AT",,,
jean.bertoldo,CTO,6921,,6888,"TV (V463 / 46"")",NEC,38007334NA,,,,,,SIM,,,,,,"Funcionando, instalada no LOUNGE N0 SALA CORREDOR 38",,,
jean.bertoldo,CTO,6921,,6888,"TV (V463 / 46"")",NEC,38007379NA,,,,,,SIM,,,,,,"Funcionando, instalada no LOUNGE N0 AUDITÓRIO",,,
jean.bertoldo,CTO,6921,,6888,"TV (V463 / 46"")",NEC,38007217NA,,,,,,SIM,,,,,,"Funcionando, instalada no LOUNGE N0 AUDITÓRIO",,,
jean.bertoldo,CTO,6921,,6888,"TV (V463 / 46"")",NEC,38007238NA,,,,,,SIM,,,,,,"Funcionando, instalada no LOUNGE N0 MENU AT",,,
jean.bertoldo,CTO,6921,,6888,"TV (V463 / 46"")",NEC,38006984NA,,,,,,SIM,,,,,,"Funcionando, instalada no SALA RONALDINHO",,,
jean.bertoldo,CTO,6921,,6888,"TV (V463 / 46"")",NEC,38007319NA,664,,,,,SIM,,,,,,"Funcionando, instalada no RECEPÇÃO ADM",,,
jean.bertoldo,CTO,6921,,6888,"TV (V463 / 46"")",NEC,38007245NA,965,,,,,SIM,,,,,,"Funcionando, instalada no SALA ARTHUR",,,
jean.bertoldo,CTO,6921,,6888,"TV (V463 / 46"")",NEC,38006300NA,464,,,,,SIM,,,,,,"Funcionando, instalada no FINANCEIRO",,,
jean.bertoldo,CTO,6921,,6888,"TV (V463 / 46"")",NEC,4Y028428NA,,,,,,SIM,,,,,,"Funcionando, instalada na SALA REUNIÃO FINANCEIRO",,,
jean.bertoldo,CTO,6921,,6888,"TV (V463 / 46"")",NEC,38007370NA,3232,,,,,SIM,,,,,,"Funcionando, instalada na SUPRIMENTOS",,,
jean.bertoldo,CTO,6921,,6888,"TV (V463 / 46"")",NEC,38007215NA,,,,,,SIM,,,,,,"Funcionando, instalada na FACILITE",,,
jean.bertoldo,TCR,6921,,6888,"TV (V463 / 46"")",NEC,38007474NA,,,,,,NÃO,,,,,,DANIFICADA,,,
jean.bertoldo,TCR,6921,,6888,"TV (V463 / 46"")",NEC,38006296NA,,,,,,NÃO,,,,,,DANIFICADA,,,
jean.bertoldo,TCR,6921,,6888,"TV (V463 / 46"")",NEC,38006298NA,,,,,,SIM,,,,,,POSSÍVELMENTE FUNCIONANDO (EM TESTES),,,
jean.bertoldo,TCR,6921,,6888,"TV (V463 / 46"")",NEC,38007293NA,,,,,,SIM,,,,,,"TV EM FUNCIONAMENTO, COM TELA TRINCADA",,,
jean.bertoldo,TCR,6921,,6888,"TV (V463 / 46"")",NEC,38007363NA,,,,,,NÃO,,,,,,TV NÃO FUNCIONA,,,
jean.bertoldo,TCR,6921,,6888,"TV (V463 / 46"")",NEC,38007469NA,,,,,,SIM,,,,,,"TV EM FUNCIONAMENTO, MAS COM PARTE DA TELA PRETA",,,
jean.bertoldo,TCR,6921,,6888,"TV (V463 / 46"")",NEC,38006327NA,,,,,,NÃO,,,,,,TV NÃO GERA IMAGEM E NÃO TEM CONECTIVIDADE.,,,
jean.bertoldo,TCR,6921,,6888,"TV (V463 / 46"")",NEC,38007360NA,,,,,,NÃO,,,,,,TV NÃO GERA IMAGEM E NÃO TEM CONECTIVIDADE.,,,
jean.bertoldo,TCR,6921,,6888,"TV (V463 / 46"")",NEC,38007358NA,,,,,,NÃO,,,,,,TV NÃO GERA IMAGEM E NÃO TEM CONECTIVIDADE.,,,
jean.bertoldo,TCR,6921,,6888,"TV (V463 / 46"")",NEC,38007250NA,,,,,,NÃO,,,,,,"TV NÃO GERA IMAGEM, NEM LIGA",,,
jean.bertoldo,TCR,6921,,6888,"TV (V463 / 46"")",NEC,38007357NA,,,,,,SIM,,,,,,"TV GERA IMAGEM, MAS ESTÁ COM TARJA PRETA NA METADE DA TELA.",,,
jean.bertoldo,TCR,6921,,6888,"TV (V463 / 46"")",NEC,38006297NA,,,,,,NÃO,,,,,,TV LIGA E DESLIGA SOZINHA,,,
jean.bertoldo,TCR,6921,,6888,"TV (V463 / 46"")",NEC,38006306NA,,,,,,SIM,,,,,,POSSÍVELMENTE FUNCIONANDO (EM TESTES),,,
jean.bertoldo,TCR,6921,,6888,"TV (V463 / 46"")",NEC,38007248NA,,,,,,NÃO,,,,,,"LIGAR, MAS FICA APENAS UMA TELA BRANCA COM ALGUNS PIXELS DANIFICADOS",,,
jean.bertoldo,TCR,6921,,6888,"TV (V463 / 46"")",NEC,38007252NA,,,,,,NÃO,,,,,,"LIGA, MAS NÃO GERA IMAGEM",,,
jean.bertoldo,TCR,6921,,6888,"TV (V463 / 46"")",NEC,38006302NA,,,,,,NÃO,,,,,,"LIGA, MAS NÃO GERA IMAGEM",,,
jean.bertoldo,TCR,6921,,6888,"TV (V463 / 46"")",NEC,38007468NA,,,,,,SIM,,,,,,LIGA COM METADE DA TELA PRETA (trocar tela),,,
